waierdao	外耳道
wailian	外联
waitai	外胎
waipeiceng	外胚层
waihang	外航|外行
waiyingli	外营力
waimeng	外蒙
waihangren	外行人
waihangxing	外行星
waibiao	外表
waiguan	外观
waishe	外设
waiyu	外语|外遇
waiyupian	外语片
waiyuxi	外语系
waidiao	外调
waimao	外貌|外贸
waigou	外购
waizi	外资
waizigu	外资股
wailu	外路|外露|歪路
wailun	外轮
waibian	外边
waiqian	外迁
waiyun	外运
waidao	外道
waizhang	外长
waijian	外间
waimian	外面
waiguge	外骨骼
waigaojiasuo	外高加索
waigaoqiao	外高桥
suye	夙夜
suyuan	夙愿|宿怨|宿愿|溯源|苏园|诉冤|诉愿
duoyishiburushaoyishi	多一事不如少一事
duoyixie	多一些
duoyifen	多一份|多一分
duoyihui	多一会
duoyihuier	多一会儿
duoyibei	多一倍
duoyiceng	多一层
duoyidian	多一点
duowan	多万
duowange	多万个
duowanrenci	多万人次
duowanjian	多万件
duowanyuan	多万元
duowangongli	多万公里
duowangongqing	多万公顷
duowance	多万册
duowanqianwa	多万千瓦
duowanming	多万名
duowandun	多万吨
duowanpingfanggongli	多万平方公里
duowanpingfangmi	多万平方米
duowannian	多万年
duowanmeiyuan	多万美元
duowantang	多万趟
duoxia	多下|夺下
duobushao	多不少
duosi	多丝|多斯
duoge	多个|多哥
duojiu	多久
duome	多么
duoyi	多义|多亿|多疑
duoshizhiqiu	多事之秋
duoyu	多于|多余|躲雨
duokui	多亏|夺魁
duoyun	多云
duoxie	多些|多谢
duochan	多产
duomu	多亩|多姆|夺目
duorenci	多人次
duoyiyuan	多亿元
duoyidun	多亿吨
duoyilifangmi	多亿立方米
duoyimeiyuan	多亿美元
duofu	多付|多佛|多夫|多幅|多福|朵夫
duodai	多代
duojian	多件|多间
duorenwu	多任务
duofen	多份|多分
duohuier	多会儿
duolun	多伦|多轮
duolunduo	多伦多
duowei	多位|多味|多维
duofuer	多佛尔
duoli	多例|多利|多礼|多里
duobei	多倍|夺杯
duobeiti	多倍体
duoyuan	多元
duoyuanhua	多元化
duoyuanxing	多元性
duoyuanlun	多元论
duoyuanchun	多元醇
duoke	多克|多颗
duodangzhi	多党制
duogongjin	多公斤
duogongli	多公里
duogongqing	多公顷
duoju	多具|多聚
duojibei	多几倍
duochu	多出|多处
duofenzhong	多分钟
duolie	多列
duoze	多则
duogongneng	多功能
duogongnengting	多功能厅
duodongzheng	多动症
duoqianke	多千克
duoqianmi	多千米
duoban	多半
duobannian	多半年
duojuan	多卷
duolimi	多厘米
duofa	多发
duofaxing	多发性
duofabing	多发病
duobian	多变|多边|多遍
duobianxing	多变性|多边形
duozhi	多只|多址|多指|多支
duochiduozhan	多吃多占
duoji	多吉|多极|多级|多记|多集|舵机
duojicairang	多吉才让
duojiciren	多吉次仁
duoming	多名
duodun	多吨
duoha	多哈
duoshande	多善德
duozui	多嘴
duozuiduoshe	多嘴多舌
duochang	多场
duokuai	多块
duochuliqi	多处理器
duochulijixitong	多处理机系统
duofubian	多复变
duoduo	多多|朵朵
duoduoshaoshao	多多少少
duoduoyishan	多多益善
duotian	多天
duotou	多头
duotouguanli	多头管理
duotao	多套
duoruniumao	多如牛毛
duoqizhi	多妻制
duoziduocai	多姿多彩
duomeiti	多媒体
duomeitiyewu	多媒体业务
duomeitijishu	多媒体技术
duomeititongxin	多媒体通信
duokong	多孔
duozong	多宗
duojia	多家|多架
duogua	多寡
duofeng	多封
duoshao	多少
duoer	多尔|朵儿
duoergun	多尔衮
duoni	多尼
duoceng	多层
duocengci	多层次
duoba	多巴
duobage	多巴哥
duobaan	多巴胺
duomuju	多幕剧
duopingfanggongli	多平方公里
duopingfangmi	多平方米
duonian	多年
duoniansheng	多年生
duodu	多度
duozuo	多座
duozhang	多张|多长
duodantou	多弹头
duoxingxing	多形性
duocai	多彩
duocaiduozi	多彩多姿
duocaide	多彩的
duodeduo	多得多
duode	多德|夺得
duoxin	多心
duokuaihaosheng	多快好省
duotaixing	多态性
duoen	多恩
duoqing	多情
duochoushangan	多愁善感
duohu	多户
duocaiduoyi	多才多艺
duopi	多批
duola	多拉
duozhao	多招
duopai	多排|多派
duomo	多摩
duoshu	多数
duoshusanxiang	多数三项
duoshuliangxiang	多数两项
duoshudang	多数党
duoshujueding	多数决定
duoshuze	多数则
duoshupai	多数派
duoshupiao	多数票
duoshuzhong	多数种
duojin	多斤|夺金
duofang	多方
duofangwei	多方位
duofangmian	多方面
duori	多日
duozaowan	多早晚
duopulei	多普勒
duojing	多晶
duojinggui	多晶硅
duoqu	多曲|夺去|夺取
duoyue	多月
duoqi	多期|多起
duoben	多本
duotiao	多条
duojihua	多极化
duomei	多枚
duozhu	多株|舵主
duoyang	多样
duoyanghua	多样化
duoyangxing	多样性
duogen	多根
duoci	多次
duocixia	多次下
duocipai	多次派
duocizao	多次遭
duokuan	多款
duociyiju	多此一举
duoduan	多段|多端
duomao	多毛
duohaomi	多毫米
duolvlianben	多氯联苯
duohan	多汗
duohanzheng	多汗症
duoqudao	多渠道
duozaiduonan	多灾多难
duodian	多点
duopian	多片|多篇
duote	多特
duotemengde	多特蒙德
duonaohe	多瑙河
duonaohepan	多瑙河畔
duowa	多瓦
duoyong	多用
duoyonghu	多用户
duoyongtu	多用途
duofan	多番
duoxiang	多相|多项
duoyan	多眼
duozhe	多着|多者
duoshenjiao	多神教
duozhong	多种|多重
duozhongduoyang	多种多样
duozhongxingshi	多种形式
duokexing	多科性
duoguanxianshi	多管闲事
duoguanqixia	多管齐下
duomi	多米
duominike	多米尼克
duominijia	多米尼加
duominijiagongheguo	多米尼加共和国
duominuogupai	多米诺骨牌
duotang	多糖
duojihuojian	多级火箭
duona	多纳
duoxian	多线
duoxiancheng	多线程
duozu	多组
duoluofu	多罗夫
duomeiyuan	多美元
duogu	多股
duosou	多艘
duojie	多节
duoxing	多行|惰性
duoxingbuyibizibi	多行不义必自毙
duojiao	多角|跺脚
duojiaodu	多角度
duojiaoxing	多角形
duomoushanduan	多谋善断
duolu	多路|夺路
duoliang	多辆
duoda	多达
duozao	多遭
duobu	多部|踱步
duolike	多里克
duolian	多里安
duowen	多闻
duonan	多难
duoyuqu	多雨区
duomian	多面
duomianti	多面体
duomianshou	多面手
duoye	多页
duoxiangshi	多项式
duocan	多餐
duoshou	多首|舵手
yebunengmei	夜不能寐
yezhong	夜中|野种
yeyijiri	夜以继日
yeguang	夜光
yeguangbei	夜光杯
yeban	夜半|夜班
yecha	夜叉
yedaxue	夜大学
yeyan	夜宴|页岩
yexiao	夜宵|夜校
yesu	夜宿|耶稣
yegong	夜工
yemu	夜幕
yezonghui	夜总会
yezhan	夜战|野战
yemingzhu	夜明珠
yewan	夜晚
yequ	夜曲|野趣
yelai	夜来
yelaixiang	夜来香
yeshen	夜深
yeshenrenjing	夜深人静
yeyou	夜游|椰油
yeyoushen	夜游神
yemaozi	夜猫子
yeshenghuo	夜生活
yemangzheng	夜盲症
yekong	夜空
yehang	夜航
yese	夜色
yeying	夜莺|夜鹰|野营
yee	夜蛾
yexing	夜行|野性
yexi	夜袭
yeshiyi	夜视仪
yehua	夜话|液化|野花
yetan	夜谈
yelu	夜路|耶鲁|野鹿
yelang	夜郎|野狼
yelangguo	夜郎国
yelangzida	夜郎自大
yeli	夜里|液力
yechangmengduo	夜长梦多
yejian	夜间
yeniao	夜鸟
gouqiang	够呛|够戗
gouyisi	够意思
goupengyou	够朋友
gouben	够本
gouge	够格
yinye	夤夜
dayitong	大一统
dazhangfu	大丈夫
dasan	大三|打伞|打散
dasanyang	大三阳
dabuyiyang	大不一样
dabuliao	大不了
dabuliedian	大不列颠
dabujing	大不敬
dabulishi	大不里士
dazhuan	大专|大篆|打转
dazhuanxuexiao	大专学校
dazhuanban	大专班
dazhuansheng	大专生
dazhuanyuanxiao	大专院校
daye	大业|大冶|大爷|大野
dacong	大丛|大葱
dadong	大东|大洞|打动
dage	大个|大哥|打嗝
dageer	大个儿
dagezi	大个子
dazhong	大中|大众|大冢|大钟|打中
dazhongzhuan	大中专
dazhonghua	大中华|大众化
dazhonghuaqu	大中华区
dazhongxing	大中型|大众性
dazhongchengshi	大中城市
dazhongxuexiao	大中学校
dazhongxiao	大中小
dazhongxiaoxing	大中小型
dazhongxiaoxue	大中小学
dazhongxiangfu	大中祥符
dafeng	大丰|大风
dawei	大为|大伟|大位|大卫|大威|大尉|大维
dazhujiao	大主教
dalihua	大丽花
daju	大举|大局
dajiu	大久|大舅|打酒|搭救
dayi	大义|大姨|大异|大意|大衣|大邑|答疑|达意
dayilinran	大义凛然
dayimieqin	大义灭亲
dale	大乐
dacheng	大乘|大城|大成|打成|搭乘|达成
dajiuqing	大九卿
dashuteshu	大书特书
daluan	大乱|打乱
dashi	大事|大使|大势|大士|大市|大师|大石|达式
dashier	大事儿
dashihuaxiao	大事化小
dashiji	大事记|大使级|大师级
daer	大二|达尔
dayu	大于|大余|大宇|大峪|大禹|大雨|大鱼|打渔|打鱼
dayun	大云|大运
dayawan	大亚湾
dayawanhedianzhan	大亚湾核电站
daheng	大亨
daren	大人|大任|打人
darenxiansheng	大人先生
darenwu	大人物
darendayi	大仁大义
daxian	大仙|大显|大贤|大限|达县
dazhongma	大仲马
dajian	大件|打尖|搭建
dazhongqichejituan	大众汽车集团
dahuo	大伙|大火|大祸|打火|搭伙
dahuoer	大伙儿
dahui	大会
dahuidang	大会党
dahuitang	大会堂
dahuizhan	大会战
dabo	大伯
dati	大体|答题
datishang	大体上
dafu	大佛|大夫|大富|大幅|大福|答复|达夫
dafoxiang	大佛像
dafosi	大佛寺
dazuo	大作|打坐
dazuowenzhang	大作文章|大做文章
dashiguan	大使馆
daxia	大侠|大夏|大虾|打下
dabian	大便|答辩
daxiu	大修
daerzi	大儿子
dayuanshuai	大元帅
daquan	大全|大权|大泉|打拳
dagong	大公|大功|大宫|大工|打工
dagongguo	大公国
dagongbao	大公报
dagongwusi	大公无私
daguan	大关|大官|大观|达官|达观
daxing	大兴|大刑|大型|大姓|大幸
daxingqu	大兴区
daxingxian	大兴县
daxingtumu	大兴土木
daxinganling	大兴安岭
daxinganlingdiqu	大兴安岭地区
dabing	大兵|大病|大饼
dabingtuan	大兵团
dadian	大典|大殿|打点
danei	大内
daxie	大写|答谢
daxiezimu	大写字母
daxieyi	大写意
dajun	大军
danongchang	大农场
dazhongkuang	大冢匡
dajuezhan	大决战
dayeshi	大冶市
daleng	大冷
daliangshan	大凉山
dalinghe	大凌河|达令河
dafan	大凡|打翻
dachuxue	大出血
dachufengtou	大出风头
dadao	大刀|大岛|大盗|大道|打倒|答道|达到
dadaokuofu	大刀阔斧
dafen	大分|大粪|打分
dafenzi	大分子
dali	大利|大力|大历|大吏|大理|大礼|大荔|大里|打理|搭理|答理|答礼|达利|达里
dabieshan	大别山
dabieshanqu	大别山区
daqiantian	大前天
daqianti	大前提
dalishi	大力士|大理市|大理石
dalishen	大力神
daban	大办|大半|大板|大班|大阪|打扮|搭伴|搭班|达坂
dagonggaocheng	大功告成
dagonglv	大功率
dajia	大加|大家|打假|打架|搭架
dadonggange	大动干戈
dadongganhuo	大动肝火
dadongmai	大动脉
dashiyiqu	大势已去
dashisuoqu	大势所趋
dabao	大包|大宝|大报|大鸨|打包
dabaodalan	大包大揽
dabaogan	大包干
dahua	大化|大华|大话|打滑|搭话|答话
daqu	大区|大曲|打趣
daqian	大千|大钱
daqianshijie	大千世界
dawu	大午|大屋|大悟|大武|大雾
dabange	大半个
dabanye	大半夜
dabantian	大半天
dabannian	大半年
dabanri	大半日
dabansheng	大半生
dabanwan	大半碗
dabanbeizi	大半辈子
daka	大卡|打卡|达卡
dayin	大印|打印
dachang	大厂|大昌|大氅|大肠|打场
dachangzhen	大厂镇
dating	大厅|打听
dasha	大厦
dashajiangqing	大厦将倾
dachu	大厨|打出
dafa	大发|大法|打发|打法
dafacibei	大发慈悲
dafahengcai	大发横财
dafaleiting	大发雷霆
dashu	大叔|大数|大暑|大树
dajiao	大叫|大脚|打搅
dakebubi	大可不必
dahao	大号|大好|大豪
dasinong	大司农
dasima	大司马
dachiyijing	大吃一惊
dachidahe	大吃大喝
dahechang	大合唱
daji	大吉|大忌|大计|大集|打击
dajidali	大吉大利
datong	大同|大桶|大统|大通|打通
datongshijie	大同世界
datongxiaoyi	大同小异
datongshi	大同市
datongjiang	大同江
datongmeng	大同盟
daming	大名|大明
damingdingding	大名鼎鼎
dahoufang	大后方
dachaodanao	大吵大闹
dachuidalei	大吹大擂
dayuan	大员|大圆|大源|大院
dahuxiaojiao	大呼小叫
dahulaer	大呼拉尔
dahehui	大和绘
dalielie	大咧咧
dageda	大哥大
daku	大哭|大库
datang	大唐|大堂
dashang	大商|打伤
dalama	大喇嘛
dahan	大喊|大寒|大旱|大汉|打鼾
dahandajiao	大喊大叫
daxi	大喜|大戏|大溪|大系|大西|达西
daxishi	大喜事
daxiguowang	大喜过望
dasangmen	大嗓门
daqi	大器|大旗|大气|大漆|打气
daqiwancheng	大器晚成
dasi	大四|大寺|大肆|打死|达斯
dahuizhuan	大回转
datuanyuan	大团圆
datuanjie	大团结
daguo	大国|大锅
dasheng	大圣|大声|大生|大胜
dadi	大地|大堤|大帝|大抵|大敌|打底
dakeng	大坑
dakuai	大块
dakuaitou	大块头
daba	大坝|大巴|打靶
dapo	大坡|打破
daping	大坪|大平|打平
daxinghua	大型化
daxingji	大型机
dachengshi	大城市
dachengzhen	大城镇
dabu	大埔|大步|大部
dadui	大堆|大队|答对
dapujiao	大堡礁
daqiang	大墙|大枪|打枪|搭腔|答腔
dazeng	大增
dashengjihu	大声疾呼
dachufang	大处方
dachuzhuoyan	大处着眼
daxiahe	大夏河
daduo	大多|大朵
daduoshu	大多数
daduoshudui	大多数对
daduoshuzhong	大多数种
dada	大大|打打|鞑靼
dadalielie	大大咧咧
dadazengjia	大大增加
dadaxiaoxiao	大大小小
dadatigao	大大提高
dadafangfang	大大方方
dadade	大大的
dadajiangdi	大大降低
dashisuowang	大失所望
datou	大头|打头
datoucai	大头菜
dajiang	大奖|大将|大江
dajiangsai	大奖赛
datao	大套
dahaoren	大好人
dahaoheshan	大好河山
dama	大妈|大马|大麻|打骂
dajie	大姐|大捷|大节|大街|打劫|打结|搭接|搭界
dagu	大姑|大沽|大谷|大鼓|打鼓
daguniang	大姑娘
daloushan	大娄山
daniang	大娘
dashen	大婶|大神|达什
dashener	大婶儿
dasao	大嫂|打扫
dasaozi	大嫂子
dazi	大字|打字
dazibao	大字报
daxue	大学|大雪
daxuecheng	大学城
daxuetang	大学堂
daxueshi	大学士
daxuesheng	大学生
daxuebu	大学部
daning	大宁
daninghe	大宁河
dazhai	大宅|大寨
dayugongsi	大宇公司
daan	大安|大案|答案
dazong	大宗
dading	大定
dawan	大宛|大湾|大碗|大腕
dakeche	大客车
dajiahuo	大家伙
dajiating	大家庭
dajiazu	大家族
dajiaguixiu	大家闺秀
dajiafengfan	大家风范
dashou	大寿|打手
dajiangjun	大将军
daxiao	大小|大校|大笑|打消
daxiaoshi	大小事
daxiaobian	大小便
daxiaoxinganling	大小兴安岭
daxiaoxie	大小写
dashaoye	大少爷
dajuguan	大局观
dapingmu	大屏幕
dazhan	大展|大战|大站|打战|打颤
dazhanhongtu	大展宏图
datusha	大屠杀
datun	大屯
dashan	大山|打闪|搭讪
dashanzi	大山子
dashanshenchu	大山深处
dashanmao	大山猫
dashanque	大山雀
dashanding	大山顶
dayushan	大屿山
daling	大岭|大龄|达令
daxiagu	大峡谷
dayugu	大峪谷
dasongyang	大嵩阳
dachuan	大川|大船
dabashan	大巴山
dabache	大巴车
dashuai	大帅
dashifu	大师傅
dashisai	大师赛
damaozi	大帽子
dafudu	大幅度
dafudutigao	大幅度提高
damu	大幕|大木|达姆
dagan	大干
daganyichang	大干一场
danian	大年
daniansanshi	大年三十
danianchuyi	大年初一
danianchuer	大年初二
daqing	大庆|大清
daqingshi	大庆市
daqingyoutian	大庆油田
damiao	大庙
dadu	大度|大肚|大都|打赌
datingguangzhong	大庭广众
dayuling	大庾岭
dakaifangbianzhimen	大开方便之门
dakaiyanjie	大开眼界
dazhang	大张|打仗
dazhangtafa	大张挞伐
dazhangqigu	大张旗鼓
dachedawu	大彻大悟
dade	大德
dazhi	大志|大治|大致|打制
damang	大忙
damangren	大忙人
dakuairenxin	大快人心
dakuaiduoyi	大快朵颐
dazongtong	大总统
daen	大恩
daendade	大恩大德
dawuxian	大悟县
dabei	大悲
dajingshise	大惊失色
dajingxiaoguai	大惊小怪
dahuobujie	大惑不解
dacidabei	大慈大悲
daxiyuan	大戏院
dajike	大戟科
dahu	大户|大湖|大虎
dafangzi	大房子
dashoudajiao	大手大脚
dashoubi	大手笔
dadachushou	大打出手
dasaochu	大扫除
dapi	大批
dapiliang	大批量
damuzhi	大拇指
dana	大拿|达纳
dazhen	大振|打针
dapaidang	大排档
datiqin	大提琴
dayaodabai	大摇大摆
dafangyicai	大放异彩
dafangbeisheng	大放悲声
dazheng	大政|大正
dazhengfangzhen	大政方针
dadidangqian	大敌当前
dafang	大方
dafangxiang	大方向
dazu	大族|大足
dawuwei	大无畏
dazao	大早|大枣|大灶|打造
damingli	大明历
daminggong	大明宫
damingshan	大明山
daminghu	大明湖
dazhaosi	大昭寺
dashidafei	大是大非
daxianshentong	大显神通
daxianshenshou	大显身手
dazhidayong	大智大勇
dazhidahui	大智大慧
dazhiruoyu	大智若愚
dabaoyu	大暴雨
daqujiu	大曲酒
dayourenzai	大有人在
dayouzuowei	大有作为
dayoukewei	大有可为
dayouwenzhang	大有文章
dayouyichu	大有益处
dayoubiyi	大有裨益
daben	大本
dabenying	大本营
dabenzhong	大本钟
dazahui	大杂烩
dazayuan	大杂院
daquanzaiwo	大权在握
daquanpangluo	大权旁落
daquandulan	大权独揽
dacaixiaoyong	大材小用
dacun	大村
dayangshu	大杨树
dalin	大林
dazhu	大柱|大竹|打住
daliushu	大柳树
dazhalan	大栅栏
dashuxia	大树下
daanyaoan	大案要案
daqiao	大桥|搭桥
daqiaotou	大桥头
daqiaolu	大桥路
daliang	大梁|大量|打量
damengchuxing	大梦初醒
dabang	大棒
dapeng	大棚|大鹏|搭棚
dachuixue	大椎穴
dalou	大楼
dagai	大概|搭盖
dayushu	大榆树
dahuaishu	大槐树
damudayang	大模大样
dakuan	大款
dabuliuxing	大步流星
daduan	大段|打断
damao	大毛
daqihou	大气候
daqiya	大气压
daqiquan	大气圈
daqiceng	大气层
daqiwuli	大气物理
daqipangbo	大气磅礴
dashui	大水
dashuifa	大水法
dahanlinli	大汗淋漓
dajiangdongqu	大江东去
dajiangjiansanlang	大江健三郎
dajiangnanbei	大江南北
dawenkou	大汶口
dashahe	大沙河
dagou	大沟
dahe	大河
dahexiang	大河乡
dahecun	大河村
dayou	大油
dagukou	大沽口
dafaguan	大法官
daze	大泽
dazeshan	大泽山
dayang	大洋|打烊
dayangzhou	大洋洲
dahongshan	大洪山
dazhou	大洲|达州
daliushi	大流士
dalang	大浪
dalangtaosha	大浪淘沙
dahai	大海
dahailaozhen	大海捞针
daqingguo	大清国
daqingtang	大清堂
daqingzao	大清早
daqinghe	大清河
daduhe	大渡河
dagang	大港|大纲
dagangyoutian	大港油田
dahudiqu	大湖地区
dawante	大湾特
daliu	大溜
datan	大滩|打探
damo	大漠|打磨|达摩
dachao	大潮
daao	大澳
dadeng	大灯
dahuilang	大灰狼
dapao	大炮|打炮
dayan	大烟|大盐|大雁|打眼
dayangui	大烟鬼
daretian	大热天
dashafengjing	大煞风景
daxiong	大熊
daxiongzuo	大熊座
daxiongmao	大熊猫
dapian	大片
dapiandapian	大片大片
dapai	大牌|打牌
daya	大牙|大雅|打压
dalao	大牢|打捞
daquanzuo	大犬座
daxingxing	大猩猩|大行星
dawang	大王|大网
dawangzi	大王子
dawangzhen	大王镇
daqiu	大球|大邱|打球
daliren	大理人
dalisi	大理寺
daliyan	大理岩
dalizhou	大理州
dalibaizuzizhizhou	大理白族自治州
dayaoshan	大瑶山
dashengchan	大生产
datian	大田
datianzuowu	大田作物
dajiaxi	大甲溪
dananzizhuyi	大男子主义
dalve	大略
dabai	大白|大败|打败
dabaiyutianxia	大白于天下
dabaitian	大白天
dabaicai	大白菜
dabaihua	大白话
dabaikequanshu	大百科全书
dagaimao	大盖帽
dapan	大盘
dapangu	大盘股
daxiangguosi	大相国寺
daxiangjingting	大相径庭
dayanzei	大眼贼
dashitou	大石头
dashiban	大石板
dashiqiao	大石桥
dashibei	大石碑
daai	大碍
dalibao	大礼包
dalitang	大礼堂
dashe	大社|大赦|搭设
dazuorong	大祚荣
dayuzhishui	大禹治水
dayangge	大秧歌
dachengdu	大程度
daligui	大立柜
daxiaobuzhi	大笑不止
dabi	大笔|达比
dapengche	大篷车
dami	大米
damifan	大米饭
dahong	大红
dahongren	大红人
dahongdazi	大红大紫
dahongdalv	大红大绿
dahongse	大红色
dahongpao	大红袍
dahongmen	大红门
dayue	大约
daluo	大罗|打落|达罗
dalaopo	大老婆
dalaoye	大老爷
dalaoyemen	大老爷们
dalaocu	大老粗
dalaoyuan	大老远
dakao	大考
daerwudang	大而无当
darou	大肉
daduzi	大肚子
dachangganjun	大肠杆菌
dachangai	大肠癌
dadan	大胆|达旦
dahuzi	大胡子
danao	大脑|打闹
danaopiceng	大脑皮层
danaopizhi	大脑皮质
danaoshenjing	大脑神经
dafupianpian	大腹便便
datui	大腿|打退
datuigu	大腿骨
dachen	大臣
daziran	大自然
dazhishuolai	大致说来
dajiuzi	大舅子
dashetou	大舌头
dahualian	大花脸
daying	大英|大营|大鹰|打赢|答应
dayingbowuguan	大英博物馆
dayingdiguo	大英帝国
dahuoquansheng	大获全胜
dacai	大菜
daluobo	大萝卜
dasuan	大蒜|打算
dazang	大藏
dazangsheng	大藏省
dazangjing	大藏经
dachong	大虫
daxingqidao	大行其道
dajiexiaoxiang	大街小巷
dagua	大褂
dajin	大襟|大锦
daxibei	大西北
daxinan	大西南
daxiyang	大西洋
daxizhou	大西洲
daximen	大西门
dayao	大要
daguanyuan	大观园
daguanlou	大观楼
daguimo	大规模
dajiaolu	大角鹿
dayanbucan	大言不惭
dadiao	大调
damiuburan	大谬不然
dadou	大豆|打斗
dadouyou	大豆油
daxiang	大象|大项|打响
dabaikuishu	大败亏输
dasai	大赛
dashetianxia	大赦天下
daqidaluo	大起大落
dayuejin	大跃进
dadie	大跌
dadieyanjing	大跌眼镜
dalu	大路|大陆
daluhuo	大路货
databu	大踏步
dache	大车|打车|搭车
dabianlun	大辩论
dayunhe	大运河
dalian	大连|褡裢
dalianren	大连人
dalianshide	大连实德
dalianshidedui	大连实德队
dalianshi	大连市
daliangang	大连港
dalianwan	大连湾
dalianligongdaxue	大连理工大学
daliandui	大连队
danibudao	大逆不道
daxuan	大选
datongmanhadunyinhang	大通曼哈顿银行
datonghe	大通河
datongdao	大通道
dadaoli	大道理
dayixian	大邑县
dabufen	大部份|大部分
dabutou	大部头
daduhui	大都会
daducheng	大都城
dadushi	大都市
dajiudian	大酒店
daliangchu	大量出
dajinguo	大金国
dajinta	大金塔
daguofan	大锅饭
dacuotecuo	大错特错
dazhanglao	大长老
damen	大门
damenkou	大门口
dazhaxie	大闸蟹
daduirenma	大队人马
daduizhang	大队长
dalujun	大陆军
dalupo	大陆坡
daluxing	大陆性
daluxingqihou	大陆性气候
dalujia	大陆架
daluqiao	大陆桥
daxiandu	大限度
dayuanli	大院里
danan	大难|达南
dananbusi	大难不死
dananlintou	大难临头
dayanta	大雁塔
daxiongbaodian	大雄宝殿
dayazhitang	大雅之堂
dayuqingpen	大雨倾盆
dayuruzhu	大雨如注
dayupangtuo	大雨滂沱
daxueshan	大雪山
daxuefenfei	大雪纷飞
daqingshan	大青山
damian	大面
damianji	大面积
dageming	大革命
dahanminguo	大韩民国
dahanhangkonggongsi	大韩航空公司
dashun	大顺
dashunjun	大顺军
dashunguo	大顺国
dashunchao	大顺朝
dae	大额
dafengdalang	大风大浪
dacan	大餐
dabaoyanfu	大饱眼福
damahayu	大马哈鱼|大麻哈鱼
damashige	大马士革
damalu	大马路
dayuchixiaoyu	大鱼吃小鱼
dayudarou	大鱼大肉
dani	大鲵
dapengwan	大鹏湾
damai	大麦
damazi	大麻子
dahuang	大黄
daihuangyu	大黄鱼
dahei	大黑
daheihe	大黑河
dabizi	大鼻子
dalong	大龙
tianyi	天一|天义|天意
tianyiliang	天一亮
tianyige	天一阁
tianshang	天上
tianshangrenjian	天上人间
tianxia	天下
tianxiaweigong	天下为公
tianxiashi	天下事
tianxiaren	天下人
tianxiaxingwang	天下兴亡
tianxiadaluan	天下大乱
tianxiadazhi	天下大治
tianxiataiping	天下太平
tianxiawushuang	天下无双
tianxiawudi	天下无敌
tianxiadiyi	天下第一
tianxiadiyiguan	天下第一关
tianbupa	天不怕
tianye	天业|田野
tianzhutang	天主堂
tianzhujiao	天主教
tianzhujiaohui	天主教会
tianzhujiaotang	天主教堂
tianzhujiaotu	天主教徒
tianzhujiaopai	天主教派
tianzhujiaoaiguohui	天主教爱国会
tianyibo	天义伯
tianyishu	天义叔
tianzhijiaozi	天之骄子
tianshu	天书|天数|田鼠
tianjing	天井|天镜|恬静|田径
tianliang	天亮|天梁|天良|田亮
tianren	天人
tianrenheyi	天人合一
tianxian	天仙|天线|天险
tianxianzi	天仙子
tianxianpei	天仙配
tianjia	天价|添加|田家
tianhui	天会
tianlun	天伦
tianlunzhile	天伦之乐
tianyou	天佑
tianti	天体|天梯
tianzuozhihe	天作之合
tianshi	天使|天师|天时|恬适|甜食
tianhou	天候
tianer	天儿
tianyuan	天元|天原|天圆|天缘|田园
tianyuanzhan	天元战
tianguang	天光|天广
tianquan	天全
tiangong	天公|天宫|天工
tianxing	天兴|天幸|天性|天星
tianbing	天兵
tianbingtianjiang	天兵天将
tiandong	天冬
tianfen	天分
tianhua	天华|天花
tiannan	天南
tiannandibei	天南地北
tiannanxing	天南星
tiannanhaibei	天南海北
tianchu	天厨
tiantai	天台
tiantaizong	天台宗
tiantaishan	天台山
tiangeyifang	天各一方
tianhougong	天后宫
tianya	天呀|天崖|天涯
tianming	天命|天明
tianguo	天国
tiansheng	天圣|天生|天盛
tiandi	天地|天帝|天敌|田地
tiandiren	天地人
tiandihui	天地会
tiandiliangxin	天地良心
tiantan	天坛
tiancheng	天城|天成|甜橙
tianyu	天域|天宇
tiantang	天堂
tianqian	天堑
tiantadixian	天塌地陷
tianrangzhibie	天壤之别
tianshili	天士力
tianwai	天外
tianwaiyoutian	天外有天
tianwaifeilai	天外飞来
tianda	天大
tiantian	天天
tiannv	天女
tiannvsanhua	天女散花
tianwei	天威|甜味
tianweibaobian	天威保变
tianweiying	天威英
tianzi	天子|天字|天资
tianzihao	天字号
tianzidiyihao	天字第一号
tianningsi	天宁寺
tianan	天安
tiananmen	天安门
tiananmenguoqihuweidui	天安门国旗护卫队
tiananmenchenglou	天安门城楼
tiananmenguangchang	天安门广场
tianhan	天寒|天汉|田汉
tianhandidong	天寒地冻
tianjiang	天将
tianzun	天尊
tiantulong	天屠龙
tianshan	天山
tianshannanbei	天山南北
tianshanshanmai	天山山脉
tianbengdilie	天崩地裂
tianchadiyuan	天差地远
tianmu	天幕|天目|田亩
tiangan	天干
tianqing	天庆|天晴|天青
tiandixia	天底下
tianfu	天府|天父|天福|天赋|田赋
tianfuzhiguo	天府之国
tianting	天庭
tiankai	天开
tiande	天德
tianxin	天心|甜心
tianxinzhou	天心洲
tiannurenyuan	天怒人怨
tianen	天恩
tianfang	天房|天方
tiancai	天才|甜菜
tiandaleipi	天打雷劈
tianshoulifayanzuo	天授礼法延祚
tianyaodidong	天摇地动
tianwen	天文|天问
tianwendanwei	天文单位
tianwenlisuan	天文历算
tianwentai	天文台
tianwendili	天文地理
